file_path,file_name,parent_dir,source_subdir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,request_idx,input_len,target_output_len,actual_output_len,ttft_s,ttft_ms,request_success,error_text,start_time,itl_count,itl_mean_ms,itl_median_ms,itl_std_ms,itl_min_ms,itl_max_ms,itl_sum_ms,itl_p95_ms,itl_p99_ms,decode_time_ms,first_4_itl_mean_ms,last_4_itl_mean_ms,tail_ratio_p99_over_median
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,0,255,64,64,0.028332741998383426,28.332741998383426,True,,11874.350944027,64,19.183843953129553,19.433776999903785,2.442329917408678,0.00911999995878432,20.58181300162687,1227.7660130002914,20.269189050213754,20.517734440873028,1227.7660130002914,14.671924750018661,19.721118500001467,1.0557769825687826
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,1,255,64,64,0.10948786700100754,109.48786700100754,True,,11875.607332279,64,19.25038831248571,19.46619800037297,2.4660400530638817,0.008820999937597662,21.218177998889587,1232.0248519990855,20.49652684991088,20.83552608033642,1232.0248519990855,14.50969624966092,19.514141250056127,1.0703438894404145
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,2,255,64,64,0.10775924799963832,107.75924799963832,True,,11876.949104144,64,19.15074084377011,19.443587500063586,2.430615106306896,0.008850000085658394,20.126883000557427,1225.647414001287,20.05094470059703,20.098853670460812,1225.647414001287,14.32284675001938,19.639686749997054,1.0337008882951813
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,3,255,64,64,0.10837536200051545,108.37536200051545,True,,11878.282811193,64,19.137635374988804,19.4560524996632,2.433220319930019,0.010830000974237919,20.608884000466787,1224.8086639992835,19.934080500479467,20.28433194000172,1224.8086639992835,14.317874250082241,19.523686499724136,1.042571813596456
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,4,255,64,64,0.10803359400051704,108.03359400051704,True,,11879.616324847,64,19.146684484354637,19.44566699967254,2.433706141655588,0.007949998689582571,20.996103001380106,1225.3878069986968,19.77923650019875,20.324601750380676,1225.3878069986968,14.35671774970615,19.594270499965205,1.0451995167212798
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,5,255,64,64,0.1079244810007367,107.9244810007367,True,,11880.949990944,64,19.148699687491444,19.45893199990678,2.4193281305463343,0.009050998414750211,20.014490000903606,1225.5167799994524,19.757385000229988,19.906770080997376,1225.5167799994524,14.286055999946257,19.565452249935333,1.0230145252109797
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,6,255,64,64,0.10714578399893071,107.14578399893071,True,,11882.28366199,64,19.144105515636056,19.463328000711044,2.419248412132661,0.008459999662591144,19.95144899956358,1225.2227530007076,19.61774449900986,19.83483978026925,1225.2227530007076,14.193934000104491,19.565007500204956,1.0190877829086902
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,7,255,64,64,0.10734787799992773,107.34787799992773,True,,11883.616275142,64,19.1672660312463,19.43228650088713,2.429236444594662,0.00827100120659452,20.645774999138666,1226.7050259997632,20.028132648621973,20.359855169517687,1226.7050259997632,14.268655750129255,19.520976250078093,1.0477333775718163
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,8,255,64,64,0.10655819000021438,106.55819000021438,True,,11884.950554432,64,19.144986453113688,19.435222000538488,2.4171376825380326,0.008569999408791773,19.904877000954002,1225.279132999276,19.676816200262692,19.820984940597555,1225.279132999276,14.260195249789831,19.516551250035263,1.0198486510752682
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc1_run1.json,offload0_conc1_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092321,0,1,1,9,255,64,64,0.10748125099962635,107.48125099962635,True,,11886.2826077,64,19.14288889062732,19.455017501059046,2.4127541080797155,0.06543099880218506,19.9046180005098,1225.1448890001484,19.591275000311725,19.835146010354947,1225.1448890001484,14.18408624977019,19.57040749994121,1.019538841806501
