file_path,file_name,parent_dir,source_subdir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,num_prompts,num_warmups,input_len,output_len,temperature,request_rate,burstiness,max_concurrency,duration,completed,failed,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
data/raw/profile_robustness/qwen/offload0/bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735/qwen_profile-reference_offload0_conc4_run1.json,qwen_profile-reference_offload0_conc4_run1.json,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,plos_profile_robustness_v1_qwen,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260725-072814,0,4,1,20,1,256,64,0.0,inf,1.0,4,7.118519724999999,20,0,5120,1280,2.8095728849019945,179.81266463372765,899.0633231686382,161.53381319999482,151.04051399998752,48.06255025480512,151.04051399998752,214.06380250000723,214.16489009997406,19.96963664444445,19.961879031745593,0.6038217398090396,19.961879031745593,20.58961350793659,20.592037546031992,19.657469680468864,19.373344999991104,7.26502079259053,19.373344999991104,19.61931990000494,20.04255989000342,1419.6209217999951,1433.1153310000104,24.25491607172826,1433.1153310000104,1434.6501959499876,1434.7414255900055
data/raw/profile_robustness/qwen/offload0/bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735/qwen_profile-long_offload0_conc4_run1.json,qwen_profile-long_offload0_conc4_run1.json,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,plos_profile_robustness_v1_qwen,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260725-072851,0,4,1,20,1,512,128,0.0,inf,1.0,4,13.670495580999955,20,0,10240,2560,1.4630047522049718,187.2646082822364,936.323041411182,199.88862930000835,196.87508950002552,56.9156525974494,196.87508950002552,260.08181800000614,260.23117319998676,19.937285629527505,19.929035653543288,0.42560592326157337,19.929035653543288,20.37999875984252,20.381536174015856,19.78143795234364,19.483923499990397,6.9613925995794235,19.483923499990397,19.730256000002555,20.1388609499736,2731.9239042500017,2737.7744879999855,12.360256796879849,2737.7744879999855,2738.7186185000132,2738.739875700028
data/raw/profile_robustness/qwen/offload0/bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735/qwen_profile-short_offload0_conc4_run1.json,qwen_profile-short_offload0_conc4_run1.json,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,plos_profile_robustness_v1_qwen,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260725-072748,0,4,1,20,1,128,32,0.0,inf,1.0,4,3.898086478000039,20,0,2560,640,5.130722500097342,164.18312000311494,820.9156000155747,150.81571720000113,154.53781200002936,23.679770575229767,154.53781200002936,185.66158824998524,185.7556648500065,20.08863023548379,20.305938645160566,0.4265058744922646,20.305938645160566,20.380630854840053,20.38126410645222,19.46058724374975,19.312709500013625,5.935316099157364,19.312709500013625,19.920192849960472,51.11255449997998,773.5632544999987,784.4176659999675,17.572476009090053,784.4176659999675,785.8424265499934,785.8841133099622
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-short_offload0_conc4_run1.json,llama_profile-short_offload0_conc4_run1.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-165954,0,4,1,20,1,128,32,0.0,inf,1.0,4,4.0361756769998465,20,0,2540,640,4.955185700654714,158.56594242095085,787.8745264040996,151.26935565021995,155.05850499994267,22.41334363851506,155.05850499994267,183.32313384917143,184.94597476883428,20.963055959671166,21.17416706448327,0.38945475436424676,21.17416706448327,21.23487327417024,21.235314809689424,20.30762789217988,20.28427900040697,5.505934338803148,20.28427900040697,20.97304105045623,47.72511280087201,801.124090400026,811.007861500002,15.911863140344948,811.007861500002,812.343915299698,813.8482182594271
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-long_offload0_conc4_run1.json,llama_profile-long_offload0_conc4_run1.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170059,0,4,1,20,1,512,128,0.0,inf,1.0,4,14.65575013399939,20,0,10220,2560,1.3646520865283218,174.6754670756252,872.0126832915977,258.5839624998698,264.3551179999122,66.55915273527107,264.3551179999122,323.38917779907206,323.5543531596704,21.024600922834985,20.73887980709049,0.4768660224206806,20.73887980709049,22.086391972052084,22.087073273158197,20.86027056250046,20.7129590007753,6.269007479483478,20.7129590007753,21.582695550114295,22.885717910157833,2928.708279699913,2948.0334274994675,25.40394673839777,2948.0334274994675,2957.8722862504037,2958.2864900499226
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-reference_offload0_conc4_run1.json,llama_profile-reference_offload0_conc4_run1.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170021,0,4,1,20,1,256,64,0.0,inf,1.0,4,7.382014425000307,20,0,5100,1280,2.7092875804017638,173.39440514571288,864.2627381481627,154.91214915018645,157.64834400033578,21.962748603661357,157.64834400033578,186.8732670490317,191.46011100981923,20.88032958571357,20.958837261917193,0.2042722345751056,20.958837261917193,21.088982920629483,21.089143123799513,20.553940198433907,20.535765000204265,4.058311652742073,20.535765000204265,20.925746451212035,45.711479110450455,1470.3729130501415,1479.9934020002183,17.208923654274216,1479.9934020002183,1486.1116651503835,1486.2018794298638
data/raw/profile_robustness/qwen/offload0/bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735/qwen_profile-reference_offload0_conc4_run2.json,qwen_profile-reference_offload0_conc4_run2.json,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,plos_profile_robustness_v1_qwen,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260725-073041,0,4,2,20,1,256,64,0.0,inf,1.0,4,6.423512833000018,20,0,5120,1280,3.1135611494776545,199.2679135665699,996.3395678328494,58.00533560000076,60.063676000027044,6.576778376939351,60.063676000027044,62.3729495999612,62.437847519930756,19.435759991269947,19.439170642857654,0.016501257534899807,19.439170642857654,19.45483764285716,19.46257215079478,19.131930714843826,19.416189999958533,2.4197150319942056,19.416189999958533,19.773559500004012,20.3379491999749,1282.4582150500078,1285.6664839999894,7.0811511038712736,1285.6664839999894,1287.0916970999701,1287.159232219958
data/raw/profile_robustness/qwen/offload0/bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735/qwen_profile-long_offload0_conc4_run2.json,qwen_profile-long_offload0_conc4_run2.json,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,plos_profile_robustness_v1_qwen,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260725-072950,0,4,2,20,1,512,128,0.0,inf,1.0,4,12.730054934000009,20,0,10240,2560,1.5710851291445014,201.09889653049618,1005.4944826524809,55.287740399995755,61.60233199994991,10.178399266470759,61.60233199994991,63.13694040000542,63.5725176799508,19.56426223346448,19.56620169685033,0.013175834016038817,19.56620169685033,19.581432358267474,19.58144534409434,19.411345736718786,19.550355999967906,1.737767467610805,19.550355999967906,19.758763950079583,20.560057089990096,2539.9490440499844,2546.9359889999623,11.175638170377495,2546.9359889999623,2548.525289899925,2548.9676083799477
data/raw/profile_robustness/qwen/offload0/bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735/qwen_profile-short_offload0_conc4_run2.json,qwen_profile-short_offload0_conc4_run2.json,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,bench_runs_plos_profile_robustness_v1_qwen_offload0_20260725_072735,plos_profile_robustness_v1_qwen,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260725-073013,0,4,2,20,1,128,32,0.0,inf,1.0,4,3.3045343609999236,20,0,2560,640,6.052289918979136,193.67327740733236,968.3663870366619,56.442526050011566,59.76913900002501,7.6735020543382495,59.76913900002501,61.371796650036,61.438200129981624,19.425679609677108,19.40388351612998,0.03392779441363809,19.40388351612998,19.46774894677237,19.470665066773172,18.818328745312307,19.38400499994941,3.389458422616916,19.38400499994941,19.89710395007478,20.4020572699983,658.6385939500019,661.5726180000365,7.9426284508355725,661.5726180000365,664.7338141499915,664.8067004299821
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-reference_offload0_conc4_run2.json,llama_profile-reference_offload0_conc4_run2.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170252,0,4,2,20,1,256,64,0.0,inf,1.0,4,6.7935784260007495,20,0,5100,1280,2.9439565933992786,188.41322197755383,939.1221532943699,57.39644174991554,62.68150500000047,9.924365019231901,62.68150500000047,64.68661974922725,64.81358154993359,20.586966159523385,20.58321268253037,0.016332180794732403,20.58321268253037,20.616312707929794,20.61927057968638,20.265138112500836,20.564318000651838,2.5657623175655155,20.564318000651838,21.003134500006126,21.461489209777938,1354.3753097998888,1359.1670764999435,9.903894937981292,1359.1670764999435,1361.6283236996424,1361.7383519407485
